leaderboard	3.090
leaders	4.810
leadership	4.770
leading	5.000
leadoff	2.690
leads	4.650
leaf	4.220
leaflet	3.120
leaflets	3.330
leafs	3.560
leafy	3.300
league	5.130
league's	3.560
leaguer	2.430
leaguers	2.480
leagues	3.900
leah	3.470
leahy	2.880
leak	4.090
leakage	3.240
leake	2.450
leaked	4.000
leaker	2.580
leaking	3.700
leaks	3.880
leaky	3.060
leamington	2.550
lean	4.140
leander	2.550
leandro	2.620
leaned	3.410
leaner	2.760
leaning	3.890
leanings	2.900
leann	2.540
leanne	3.030
leans	3.270
leant	2.430
leap	3.940
leaped	2.770
leapfrog	2.570
leaping	3.230
leaps	3.360
leapt	3.050
lear	3.220
learn	5.170
learned	4.850
learner	3.350
learners	3.480
learning	4.920
learns	3.740
learnt	3.870
leary	2.860
lease	4.170
leased	3.620
leasehold	2.510
leases	3.410
leash	3.470
leashes	2.410
leasing	3.550
least	5.440
leather	4.350
leathers	2.670
leathery	2.620
leave	5.340
leaved	2.700
leaven	2.320
leavening	2.040
leavenworth	2.900
leaver	2.440
leavers	2.850
leaves	4.790
leavin	2.600
leaving	4.980
leavitt	2.650
lebanese	3.720
lebanon	4.010
lebanon's	2.560
lebedev	2.410
leben	2.460
leblanc	2.980
lebowski	2.690
lebron	3.910
lebron's	2.650
lec	2.470
lech	2.510
leche	2.540
leckie	2.440
leclerc	2.620
lecter	2.520
lectern	2.440
lecture	4.140
lectured	3.040
lecturer	3.720
lecturers	3.140
lectures	3.960
lecturing	3.140
led	5.110
leda	2.500
ledbetter	2.400
ledge	3.410
ledger	3.490
ledgers	2.580
ledges	2.720
leds	3.120
lee	4.730
lee's	3.380
leech	3.170
leeches	2.870
leed	2.720
leeds	4.010
leek	2.870
leeks	2.700
leela	2.910
leer	2.590
leery	2.580
lees	3.040
leesburg	2.650
leeward	2.660
leeway	2.980
lefebvre	2.490
lefevre	2.490
left	5.620
left's	2.650
left-hand	5.200
lefties	2.890
leftist	3.630
leftists	3.280
leftover	3.400
leftovers	3.380
lefts	2.400
leftwing	2.440
lefty	3.250
leg	4.660
legacies	3.020
legacy	4.370
legal	5.080
legalisation	2.500
legalise	2.430
legalised	2.530
legality	3.370
legalization	3.400
legalize	3.260
legalized	3.280
legalizing	3.000
legally	4.210
legate	2.520
legation	2.600
legend	4.440
legendary	4.230
legends	4.070
leger	2.690
legg	2.450
legged	3.500
leggett	2.550
leggings	3.280
leggy	2.480
legia	2.460
legible	2.800
legion	3.860
legionnaires	2.440
legions	3.280
legislate	3.010
legislated	2.740
legislating	2.580
legislation	4.550
legislative	4.320
legislator	3.200
legislators	3.650
legislature	4.160
legislatures	3.250
legit	4.010
legitimacy	3.630
legitimate	4.220
legitimately	3.360
legitimize	2.750
legitimized	2.490
lego	3.830
legoland	2.520
legolas	2.520
legos	2.760
legs	4.670
legume	2.590
legumes	2.860
legwork	2.510
leh	2.600
lehigh	3.060
lehman	3.260
lehmann	2.980
lei	3.170
leia	3.050
leibniz	2.700
leica	2.790
leicester	3.930
leicester's	2.400
leicestershire	3.060
leiden	2.950
leif	2.750
leigh	3.750
leighton	3.210
leila	3.080
leinster	3.030
leipzig	3.270
leisure	3.920
leisurely	3.050
leitch	2.480
leith	3.040
lejeune	2.470
lel	2.560
lela	2.430
leland	3.190
lem	2.830
lemieux	2.550
lemma	2.740
lemme	3.190
lemmings	2.500
lemmon	2.500
lemmy	2.460
lemon	4.100
lemonade	3.440
lemongrass	2.430
lemons	3.290
lemony	2.470
lemuel	2.440
lemur	2.570
lemurs	2.590
len	3.430
lena	3.620
lend	3.920
lender	3.640
lenders	3.670
lending	3.870
lends	3.360
leng	2.510
length	4.770
lengthen	2.810
lengthened	2.890
lengthening	2.860
lengths	3.920
lengthwise	2.610
lengthy	3.850
leni	2.540
leniency	2.820
lenient	3.130
lenin	3.440
lenin's	2.400
leningrad	3.070
leninism	2.560
leninist	2.700
lennie	2.700
lennon	3.560
lennon's	2.610
lennox	3.180
lenny	3.370
leno	2.970
lenoir	2.400
lenore	2.610
lenovo	3.270
lenox	2.860
lens	4.170
lenses	3.770
lent	3.750
lenten	2.500
lenticular	2.490
lentil	2.660
lentils	3.000
lenz	2.470
leo	4.230
leo's	2.900
leon	3.920
leon's	2.480
leona	2.930
leonard	4.010
leonard's	2.630
leonardo	3.680
leone	3.640
leong	2.520
leonid	2.910
leonidas	2.700
leonie	2.530
leonora	2.500
leopard	3.590
leopards	2.910
leopold	3.210
leopoldo	2.610
leos	2.440
leotard	2.540
lepage	2.660
leper	2.790
lepers	2.580
lepidoptera	2.510
leprechaun	2.690
leprosy	3.000
leptin	2.420
ler	2.420
lerman	2.400
lerner	3.070
leroy	3.360
les	4.100
lesbian	4.150
lesbianism	2.450
lesbians	3.600
lesion	3.080
lesions	3.430
lesley	3.220
leslie	3.900
lesnar	2.960
lesotho	2.860
less	5.490
lessee	2.580
lessen	3.370
lessened	2.950
lessening	2.780
lessens	2.680
lesser	4.130
lessing	2.680
lesson	4.470
lessons	4.380
lest	3.540
leste	2.510
lester	3.660
let	5.600
let's	5.160
letdown	2.650
lethal	3.860
lethality	2.520
lethargic	2.780
lethargically	1.150
lethargy	2.690
lethbridge	2.580
leticia	2.440
letitia	2.530
leto	3.060
lets	4.510
lett	2.440
letter	4.950
letterbox	2.530
lettered	2.690
letterhead	2.600
lettering	3.190
letterman	3.160
letterpress	2.450
letters	4.660
letting	4.530
lettres	2.580
letts	2.460
lettuce	3.560
letty	2.470
leu	2.460
leucine	2.430
leukaemia	2.760
leukemia	3.460
leung	3.090
leuven	2.530
lev	3.150
levant	3.210
levee	2.790
levees	2.580
level	5.410
leveled	3.280
leveling	3.220
levelled	3.040
levelling	2.920
levels	4.970
leven	2.490
lever	3.640
leverage	3.880
leveraged	3.110
leverages	2.490
leveraging	3.020
leverkusen	2.880
levers	3.110
leveson	2.670
levi	3.540
levi's	2.890
leviathan	3.090
levied	3.220
levies	3.020
levin	3.410
levine	3.460
levinson	2.860
levis	2.600
levitate	2.520
levitating	2.400
levitation	2.520
leviticus	2.870
levitt	2.870
levity	2.600
levon	2.460
levy	3.850
levying	2.440
lew	3.270
lewandowski	2.810
lewd	3.190
lewes	2.850
lewin	2.790
lewinsky	2.650
lewis	4.480
lewis's	2.710
lewisham	2.660
lewiston	2.710
lewy	2.470
lex	3.500
lexa	2.490
lexi	3.040
lexical	2.980
lexicon	3.100
lexie	2.740
lexington	3.580
lexis	2.450
lexus	3.270
ley	2.980
leyden	2.480
leyla	2.440
leyland	2.840
leyte	2.760
leyton	2.570
león	2.680
lf	3.400
lfc	2.460
lg	3.670
lga	2.780
lgbt	4.040
lgbti	2.480
lgbtq	3.410
lh	3.000
lhasa	2.640
lhc	2.640
li	4.250
li'l	2.550
li's	2.580
lia	2.940
liabilities	3.560
liability	4.160
liable	3.890
liaise	2.510
liaison	3.580
liaisons	2.660
liam	3.930
liam's	2.560
lian	2.740
liana	2.530
liang	3.130
liao	2.770
liaoning	2.510
liar	4.020
liars	3.460
lib	3.750
libby	3.260
libel	3.340
liber	2.820
liberal	4.660
liberalisation	2.680
liberalism	3.500
liberalization	2.840
liberally	2.910
liberals	4.130
liberate	3.240
liberated	3.530
liberating	3.230
liberation	3.910
liberator	2.780
liberators	2.480
liberia	3.500
liberian	3.010
libertarian	3.570
libertarianism	2.620
libertarians	2.990
liberties	3.690
libertine	2.510
liberty	4.340
libido	3.060
libor	2.630
libra	2.930
librarian	3.590
librarians	3.260
libraries	4.140
library	4.860
library's	2.930
libre	2.860
libretto	2.650
libro	2.410
libs	3.170
libtard	2.420
libtards	2.490
libya	3.820
libya's	2.530
libyan	3.420
libyans	2.510
lic	2.690
lice	3.210
licence	3.970
licences	3.330
license	4.520
licensed	4.170
licensee	3.030
licensees	2.830
licenses	3.830
licensing	3.950
licensure	2.760
lich	2.510
lichen	2.770
lichens	2.560
lichfield	2.670
lichtenstein	2.600
lick	3.770
licked	3.260
licking	3.510
licks	3.100
licorice	2.850
lid	3.810
lidar	2.650
liddell	2.690
lidia	2.430
lidl	2.600
lido	2.790
lidocaine	2.540
lids	3.130
lie	4.840
lieberman	3.040
liechtenstein	2.770
lied	4.210
liege	2.950
lien	3.200
liens	2.670
lier	2.410
lies	4.730
lieu	3.450
lieut	2.570
lieutenant	4.440
lieutenants	3.080
lif	2.580
life	5.890
life's	3.890
lifeblood	2.690
lifeboat	3.190
lifeboats	2.820
lifecycle	2.870
lifeguard	3.070
lifeguards	2.660
lifeless	3.230
lifelike	2.750
lifeline	3.230
lifelong	3.750
lifer	2.460
lifers	2.470
lifes	2.930
lifesaver	2.880
lifesaving	2.890
lifespan	3.370
lifestyle	4.290
lifestyles	3.320
lifetime	4.390
lifetimes	3.100
lift	4.500
lifted	4.100
lifter	2.710
lifters	2.520
lifting	4.060
liftoff	2.680
lifts	3.760
liga	3.490
ligament	3.340
ligaments	3.090
ligand	3.050
ligands	2.900
ligation	2.510
ligature	2.780
light	5.330
light's	2.560
lightbulb	2.710
lighted	3.160
lighten	3.350
lightened	2.630
lightening	3.040
lighter	4.090
lighters	2.850
lightest	2.950
lightfoot	2.680
lighthearted	2.860
lighthouse	3.550
lighthouses	2.760
lighting	4.290
lightly	3.960
lightness	2.970
lightning	4.220
lightroom	2.640
lights	4.640
lightsaber	2.950
lightweight	3.780
lightyear	2.510
lignin	2.450
lignite	2.460
ligue	2.960
lik	2.700
likable	2.960
like	6.410
likeable	3.020
liked	4.760
likelihood	3.910
likely	5.200
liken	2.570
likened	3.130
likeness	3.340
likenesses	2.420
likening	2.420
likens	2.550
likes	4.730
likewise	4.040
liking	3.990
likud	2.600
lil	3.880
lila	3.050
lilac	3.110
lilacs	2.400
lili	2.940
lilian	2.750
liliana	2.550
lilies	3.150
lilith	2.940
lillard	2.820
lille	2.980
lilley	2.520
lillian	3.260
lillie	2.740
lilly	3.540
lilo	2.690
lily	3.950
lily's	2.640
lim	3.330
lima	3.580
limb	3.700
limbaugh	2.950
limber	2.450
limbic	2.480
limbo	3.310
limbs	3.740
lime	3.860
limelight	3.110
limerick	3.070
limes	2.850
limestone	3.750
limit	4.700
limitation	3.710
limitations	4.050
limited	5.020
limiter	2.550
limiting	3.950
limitless	3.270
limits	4.470
limo	3.330
limos	2.440
limousine	3.200
limousines	2.550
limp	3.430
limped	2.600
limping	2.960
limpopo	2.510
lin	3.800
lin's	2.490
lina	3.060
linc	2.460
lincoln	4.310
lincoln's	3.030
lincolnshire	3.290
lind	2.820
linda	4.060
linda's	2.440
lindberg	2.470
lindbergh	2.770
linde	2.720
linden	3.200
linder	2.520
lindley	2.690
lindo	2.510
lindsay	3.810
lindsey	3.600
lindy	2.840
line	5.490
line's	2.930
lineage	3.460
lineages	2.810
lineal	2.430
linear	4.120
linearity	2.550
linearly	2.850
linebacker	3.360
linebackers	2.730
lined	4.080
lineker	2.550
lineman	3.220
linemen	2.920
linen	3.610
linens	2.820
liner	3.750
liners	3.390
lines	4.950
linesman	2.590
lineup	4.040
lineups	2.960
linfield	2.410
ling	3.510
lingard	2.640
linger	3.310
lingered	2.900
lingerie	3.530
lingering	3.430
lingers	2.950
lingo	3.010
lingua	2.760
lingual	2.800
linguist	2.870
linguistic	3.710
linguistically	2.690
linguistics	3.430
linguists	2.850
lining	3.880
linings	2.900
link	4.990
link's	2.480
linkage	3.140
linkages	2.850
linked	4.540
linkedin	3.630
linker	2.570
linkin	2.780
linking	3.960
links	4.720
linky	2.460
linn	3.060
linnaeus	2.680
lino	2.770
linoleum	2.610
linseed	2.400
lint	2.990
linton	2.880
linus	3.060
linux	3.990
linwood	2.460
linz	2.530
lion	4.250
lion's	3.180
lionel	3.740
lioness	2.750
lionheart	2.540
lions	4.180
lionsgate	2.660
lip	4.130
lipa	2.590
lipid	3.290
lipids	2.950
lipman	2.430
lipo	2.480
lipoprotein	2.650
liposuction	2.630
lipped	2.780
lippincott	2.490
lips	4.350
lipstick	3.690
lipsticks	2.920
lipton	2.760
liquefaction	2.420
liquefied	2.920
liqueur	2.810
liquid	4.390
liquidate	2.800
liquidated	2.970
liquidating	2.470
liquidation	3.260
liquidator	2.520
liquidators	2.460
liquidity	3.450
liquids	3.480
liquor	4.010
liquorice	2.480
liquors	2.600
lira	2.990
lire	2.890
lis	3.090
lisa	4.290
lisa's	2.850
lisbon	3.640
lisburn	2.420
lise	2.790
lisle	2.620
lismore	2.570
lisp	3.000
lissa	2.510
list	5.280
listed	4.690
listen	5.060
listened	4.210
listener	3.520
listeners	3.710
listening	4.660
listens	3.600
lister	3.110
listeria	2.610
listing	4.320
listings	3.900
listless	2.530
liston	2.660
lists	4.380
liszt	2.680
lit	4.190
lita	2.550
litany	2.880
litchfield	2.850
lite	3.530
litecoin	2.700
liter	3.460
literacy	3.900
literal	3.770
literally	4.910
literary	4.310
literate	3.270
literature	4.620
literatures	2.630
liters	3.190
lithe	2.480
lithgow	2.520
lithium	3.560
lithograph	2.560
lithographs	2.460
lithography	2.710
lithosphere	2.400
lithuania	3.500
lithuanian	3.200
lithuanians	2.420
litigants	2.500
litigate	2.430
litigated	2.470
litigation	3.930
litigious	2.420
litmus	2.770
litre	3.500
litres	3.220
litt	2.690
litter	3.710
littered	3.100
littering	2.780
litters	2.660
little	5.750
littlefield	2.570
littlejohn	2.450
littler	2.410
littlest	2.670
littleton	2.860
littoral	2.690
liturgical	3.050
liturgy	3.190
liu	3.740
liv	3.390
livable	2.800
live	5.540
liveable	2.490
lived	4.880
livelihood	3.420
livelihoods	3.050
lively	3.860
liven	2.630
liver	4.180
livermore	2.940
liverpool	4.430
liverpool's	3.000
livers	2.780
livery	3.100
lives	5.140
livestock	3.830
livestream	2.920
livia	2.700
livid	2.990
livin	3.190
living	5.300
living room	5.040
livingston	3.420
livingstone	3.100
livonia	2.460
livre	2.430
livres	2.480
livy	2.640
liz	3.830
liza	3.280
lizard	3.630
lizards	3.240
lizzie	3.340
lizzy	3.060
lj	3.090
ljubljana	2.590
lk	2.940
ll	4.660
ll.b	2.550
ll.d	2.420
llama	2.950
llamas	2.760
llandudno	2.510
llanelli	2.470
llb	2.450
llc	3.830
llewellyn	2.770
lll	2.620
lloris	2.430
lloyd	4.030
lloyd's	2.830
lloyds	2.960
llp	3.190
lm	3.270
lma	2.660
lmao	4.280
lmaooo	2.420
lmfao	3.350
lms	2.870
ln	3.730
lng	3.180
lnp	2.890
lo	4.070
loa	2.900
loach	2.440
load	4.580
loaded	4.250
loader	3.100
loaders	2.740
loading	4.100
loads	4.220
loaf	3.490
loafer	2.400
loafers	2.830
loam	2.620
loan	4.680
loaned	3.340
loaning	2.640
loans	4.510
loath	2.670
loathe	3.110
loathed	2.720
loathing	3.160
loathsome	2.710
loaves	2.920
lob	2.980
lobbied	3.110
lobbies	2.990
lobby	4.030
lobbying	3.590
lobbyist	3.100
lobbyists	3.230
lobe	3.300
lobed	2.580
lobes	3.140
lobo	2.800
lobos	2.750
lobotomy	2.460
lobster	3.650
lobsters	2.980
loc	3.240
loca	2.660
local	5.430
locale	2.980
locales	2.900
localisation	2.450
localised	2.880
localities	3.530
locality	3.670
localization	3.270
localize	2.530
localized	3.400
locally	4.110
locals	4.000
locate	3.940
located	4.860
locates	2.750
locating	3.430
location	4.860
locations	4.460
locator	3.030
loch	3.450
loci	2.790
lock	4.510
lockdown	3.520
locke	3.530
locke's	2.430
locked	4.430
locker	3.950
lockerbie	2.410
lockers	3.070
locket	2.880
lockett	2.610
lockhart	3.190
lockheed	3.360
locking	3.760
lockout	3.130
lockouts	2.510
lockport	2.430
locks	3.940
locksmith	2.810
lockup	2.560
lockwood	3.080
lockyer	2.550
loco	3.210
locomotion	2.880
locomotive	3.500
locomotives	3.280
locos	2.450
locum	2.590
locus	3.180
locust	3.000
locusts	2.810
lod	2.650
lode	2.710
lodge	4.080
lodged	3.490
lodger	2.580
lodges	3.220
lodging	3.440
lodgings	2.860
lodi	2.620
lodz	2.490
loe	2.420
loeb	3.030
loew	2.580
loft	3.510
lofts	2.640
loftus	2.800
lofty	3.340
log	4.370
logan	4.040
logan's	2.780
logano	2.480
logarithm	2.520
logarithmic	2.680
logbook	2.500
logged	3.650
logger	2.530
loggers	2.710
logging	3.760
logic	4.360
logical	4.140
logically	3.430
logics	2.530
logie	2.590
login	3.490
logins	2.430
logistic	3.110
logistical	3.240
logistically	2.500
logistics	3.860
logitech	2.860
logo	4.280
logos	3.530
logs	3.810
logue	2.400
loh	2.600
lohan	3.010
loi	2.640
loin	2.750
loins	2.710
loire	2.750
lois	3.510
loiter	2.380
loitering	2.730
lok	3.110
loki	3.270
lol	5.050
lola	3.450
loli	2.510
lolita	3.070
lollapalooza	2.490
lollipop	3.150
lollipops	2.620
lolly	2.810
lolo	2.660
lolol	2.580
lols	2.470
lolz	2.500
loma	2.860
lomas	2.420
lomax	2.870
lombard	3.000
lombardi	3.040
lombardo	2.630
lombardy	2.600
lombok	2.510
lomond	2.640
lon	3.150
london	5.270
london's	3.600
londonderry	3.040
londoner	2.450
londoners	2.810
lone	3.910
loneliest	2.500
loneliness	3.650
lonely	4.250
loner	3.070
lonergan	2.450
lonesome	3.090
long	5.810
long's	2.590
long-distance	4.800
long-term	5.130
longchamp	2.430
longed	3.070
longer	5.160
longest	4.220
longevity	3.550
longfellow	2.700
longford	2.500
longhorn	2.670
longhorns	2.780
longing	3.500
longitude	3.260
longitudinal	3.370
longitudinally	2.530
longley	2.490
longman	2.770
longo	2.630
longoria	2.520
longs	3.020
longshot	2.480
longstanding	3.190
longstreet	2.450
longterm	2.750
longtime	3.730
longview	2.610
longwood	2.450
longworth	2.460
lonnie	2.910
lonsdale	2.740
lonzo	2.470
loo	3.300
look	5.810
lookalike	2.730
looked	5.110
looker	2.550
lookin	3.760
looking	5.570
lookout	3.610
lookouts	2.420
looks	5.360
lookup	2.860
loom	3.340
loomed	2.800
looming	3.290
loomis	2.990
looms	3.230
loon	2.990
looney	3.000
loons	2.570
loony	2.780
loop	4.290
looped	2.950
looper	2.500
loophole	3.240
loopholes	3.110
looping	3.010
loops	3.650
loopy	2.670
loos	2.790
loose	4.460
loosely	3.620
loosen	3.370
loosened	2.980
loosening	2.950
loosens	2.420
looser	2.990
looses	2.470
loosing	3.100
loot	3.490
looted	3.210
looters	2.840
looting	3.460
lop	2.700
lope	2.560
lopes	2.650
lopez	3.790
lopsided	2.910
lor	2.870
lora	2.580
lorain	2.560
loras	2.420
lorca	2.530
lord	5.100
lord's	3.620
lorde	3.160
lords	4.080
lordship	3.290
lordy	2.520
lore	3.550
lorelai	2.540
lorelei	2.520
loren	3.040
lorena	2.640
lorentz	2.600
lorenz	2.820
lorenzo	3.490
loretta	3.270
lori	3.400
lorimer	2.460
loring	2.560
lorna	3.060
lorne	2.870
lorraine	3.460
lorries	2.840
lorry	3.210
los	4.780
lose	5.080
loser	4.010
losers	3.820
loses	4.110
losing	4.850
loss	5.070
losses	4.450
lossless	2.640
lost	5.390
lot	5.610
lot's	2.850
lothar	2.460
lothian	3.050
lotion	3.450
lotions	2.650
lotr	2.560
lots	4.880
lott	2.880
lotta	3.200
lotte	2.990
lotteries	2.790
lottery	4.000
lottie	2.840
lotto	3.230
lotus	3.620
lou	3.940
lou's	2.420
louboutin	2.560
loud	4.530
louder	3.820
loudest	3.210
loudly	3.790
loudness	2.680
loudon	2.630
loudoun	2.820
loudspeaker	2.950
loudspeakers	2.790
lough	2.840
loughborough	2.860
louie	3.380
louis	4.820
louis's	2.420
louisa	3.290
louise	4.000
louisiana	4.190
louisiana's	2.540
louisville	3.840
lounge	3.920
lounges	2.860
lounging	2.880
loup	2.470
lourdes	2.900
louse	2.600
lousy	3.310
louth	2.520
louvain	2.480
louvre	3.140
lovable	3.230
lovato	2.830
love	5.820
love's	3.230
loveable	2.750
lovebirds	2.560
lovecraft	2.890
loved	5.000
lovejoy	2.800
lovelace	2.720
loveland	2.580
loveless	2.730
loveliest	2.780
loveliness	2.540
lovell	2.970
lovely	4.740
lovemaking	2.570
lover	4.260
lover's	2.990
lovers	4.150
loves	4.660
lovett	2.790
lovey	2.750
lovin	3.210
loving	4.470
lovingly	3.140
lovren	2.570
low	5.330
lowdown	2.630
lowe	3.560
lowe's	2.950
lowell	3.440
lower	5.110
lowercase	2.800
lowered	3.860
lowering	3.780
lowers	3.360
lowery	2.680
lowes	2.690
lowest	4.410
lowestoft	2.460
lowkey	2.740
lowland	2.990
lowlands	2.910
lowlife	2.490
lowly	3.270
lowndes	2.750
lowry	3.350
lows	3.450
lowther	2.460
lox	2.650
loy	2.630
loyal	4.200
loyalist	3.030
loyalists	3.160
loyally	2.440
loyalties	3.060
loyalty	4.170
loyola	3.070
lozano	2.410
lp	3.850
lpc	2.590
lpg	2.820
lpga	2.800
lpl	2.410
lps	3.090
lr	3.320
lra	2.490
lrt	2.880
ls	3.710
lsa	2.550
lsat	2.600
lsc	2.560
lsd	3.250
lse	2.780
lsi	2.500
lst	2.890
lsu	3.500
lt	4.150
ltc	2.840
ltd	4.470
lte	3.380
ltr	2.630
lts	2.760
ltte	2.680
ltv	2.510
lu	3.640
lua	2.690
luang	2.440
lubbock	3.000
lube	3.130
lubricant	3.050
lubricants	2.840
lubricate	2.430
lubricated	2.630
lubricating	2.580
lubrication	2.970
luc	3.340
luca	3.380
lucan	2.640
lucas	4.090
lucasfilm	2.680
lucca	2.630
luce	2.990
lucent	2.560
lucerne	2.790
lucha	2.600
luci	2.470
lucia	3.450
lucian	3.120
luciana	2.600
luciano	2.930
lucid	3.270
lucidity	2.450
lucie	3.050
lucien	3.040
lucifer	3.430
lucille	3.140
lucinda	2.890
lucio	2.900
lucius	3.180
luck	4.910
lucked	2.600
luckier	2.650
luckiest	2.990
luckily	3.920
lucknow	3.100
lucky	4.770
lucrative	3.560
lucretia	2.480
lucrezia	2.410
lucy	4.070
lucy's	2.760
ludacris	2.560
ludhiana	2.410
ludicrous	3.340
ludicrously	2.470
ludlow	2.980
ludo	2.490
ludwig	3.320
lue	2.430
luffy	2.900
lufthansa	2.850
luftwaffe	2.820
lug	3.090
lugano	2.520
lugar	2.430
luge	2.720
luger	2.620
luggage	3.800
lugging	2.570
lugo	2.600
lugs	2.640
luhansk	2.600
lui	3.000
luigi	3.250
luis	3.990
luisa	2.960
luiz	3.300
luk	2.630
luka	3.230
lukaku	3.070
lukas	3.230
luke	4.450
luke's	3.360
lukewarm	3.090
lul	2.630
lula	2.890
lull	3.080
lullabies	2.500
lullaby	3.080
lulled	2.480
lulu	3.330
lululemon	2.570
lulz	2.440
lum	2.590
lumbar	3.090
lumber	3.590
lumbering	2.690
lumberjack	2.720
lumen	3.090
lumens	2.570
lumia	2.880
lumiere	2.420
luminance	2.540
luminaries	2.760
luminescence	2.510
luminescent	2.430
luminosity	2.900
luminous	3.240
lumley	2.580
lump	3.710
lumped	2.850
lumps	3.190
lumpur	3.430
lumpy	2.840
lumumba	2.500
lun	2.670
luna	3.620
lunacy	2.910
lunar	3.770
lunatic	3.430
lunatics	2.970
lunch	4.660
lunchbox	2.720
luncheon	3.310
lunches	3.410
lunchtime	3.330
lund	3.180
lundberg	2.400
lundgren	2.430
lundqvist	2.540
lundy	2.650
lune	2.510
lung	4.100
lunge	2.850
lunged	2.590
lunges	2.620
lungs	3.970
luo	2.900
luongo	2.400
lupe	2.880
lupin	2.860
lupita	2.700
lupo	2.470
lupus	3.200
lurch	2.790
lurched	2.470
lure	3.670
lured	3.260
lures	2.940
lurid	2.730
luridly	1.400
lurie	2.440
luring	2.870
lurk	3.100
lurked	2.570
lurking	3.530
lurks	2.820
lusaka	2.660
luscious	2.990
lush	3.550
lust	3.720
luster	2.960
lustful	2.660
lusting	2.450
lustre	2.970
lustrous	2.660
lusts	2.490
lusty	2.800
lute	2.870
luther	3.880
luther's	2.430
lutheran	3.450
lutherans	2.610
luthor	2.960
luton	3.130
luttrell	2.440
lutz	2.980
luv	3.090
lux	3.330
luxe	2.990
luxembourg	3.570
luxemburg	2.610
luxor	2.680
luxuries	3.090
luxurious	3.550
luxury	4.350
luz	3.030
luzon	2.730
lv	3.390
lvg	2.460
lviv	2.730
lvl	3.180
lw	2.900
lx	2.870
ly	3.370
lyall	2.440
lyceum	2.640
lycra	2.650
lydia	3.590
lye	2.720
lyell	2.560
lyft	3.140
lyin	2.750
lying	4.670
lyle	3.300
lyles	2.440
lyman	3.090
lyme	3.200
lymph	3.200
lymphatic	2.820
lymphocyte	2.480
lymphocytes	2.830
lymphoid	2.420
lymphoma	3.270
lyn	3.090
lynch	3.940
lynch's	2.700
lynchburg	2.780
lynched	2.830
lynching	3.060
lynchings	2.460
lynda	2.950
lyndhurst	2.420
lyndon	3.230
lyne	2.460
lynette	2.810
lynn	3.860
lynn's	2.450
lynne	3.230
lynx	3.060
lyon	3.800
lyons	3.460
lyra	2.850
lyre	2.610
lyric	3.630
lyrical	3.430
lyrically	2.810
lyricism	2.630
lyricist	2.840
lyrics	4.350
lys	2.620
lysine	2.700
lysis	2.430
lytton	2.620
lz	2.760
là	2.400
léon	2.430
lópez	2.880
m	5.390
m'lady	2.520
m's	3.040
m.a	3.380
m.b.a	2.440
m.c	2.700
m.d	3.430
m.e	2.940
m.i.a	2.610
m.i.t	2.460
m.j	2.760
m.o	2.490
m.p	2.730
m.p.h	2.410
m.s	3.050
m.sc	2.690
m00	3.800
m000	3.360
m0000	2.790
m1	3.360
m2	3.510
m2m	2.450
m3	3.390
m4	3.250
m4a	2.410
m5	3.000
m6	2.870
m7	2.670
m8	3.200
m9	2.700
ma	4.630
ma's	2.740
maa	2.830
maan	2.520
maar	2.430
maarten	2.600
maas	2.610
maasai	2.610
maastricht	2.750
mab	2.600
mabel	3.250
mac	4.450
mac's	2.870
macabre	2.930
macadamia	2.530
macao	2.800
macaque	2.430
macaques	2.450
macarena	2.440
macaroni	3.110
macarthur	3.230
macau	3.280
macaulay	2.930
macbeth	3.320
macbook	3.410
macclesfield	2.650
macdonald	3.690
macdonald's	2.460
macdougall	2.410
mace	3.330
macedon	2.510
macedonia	3.370
macedonian	3.080
macedonians	2.450
macfarlane	2.950
macgregor	2.920
macgyver	2.480
mach	3.250
machado	3.030
mache	2.400
machen	2.450
machete	3.150
machetes	2.490
machi	2.510
machiavelli	2.700
machiavellian	2.520
machida	2.420
machin	2.430
machina	2.650
machinations	2.890
machine	4.900
machine's	2.750
machined	2.840
machinery	4.020
machines	4.460
machining	3.080
machinist	2.750
machinists	2.640
machismo	2.490
macho	3.260
machu	2.620
macintosh	3.100
macintyre	2.660
mack	3.700
mackay	3.410
mackenzie	3.590
mackerel	3.080
mackey	2.940
mackie	2.930
mackinac	2.430
mackinnon	2.850
mackintosh	2.930
macklemore	2.880
macklin	2.530
maclaren	2.440
maclean	3.110
macleod	3.210
macmillan	3.560
macneil	2.450
macomb	2.560
macon	3.130
macos	3.020
macpherson	3.030
macquarie	3.170
macrae	2.640
macro	3.710
macroeconomic	3.050
macroeconomics	2.680
macron	2.950
macrophage	2.440
macrophages	2.870
macros	2.870
macroscopic	2.660
macs	3.040
macular	2.690
macy	3.010
macy's	3.200
mad	4.740
madagascar	3.390
madam	3.590
madame	3.800
madan	2.400
madcap	2.430
madden	3.530
maddening	2.800
madder	2.590
maddie	3.250
maddison	2.530
maddow	2.650
maddox	3.060
maddux	2.420
maddy	2.970
made	5.920
madea	2.410
madeira	2.960
madeleine	3.410
madeline	3.190
mademoiselle	2.980
madera	2.640
madge	2.870
madhouse	2.690
madhu	2.530
madhya	2.920
madi	2.630
madigan	2.690
madison	4.170
madison's	2.550
madly	3.170
madman	3.220
madmen	2.650
madness	3.970
madoff	2.640
madoka	2.420
madonna	3.730
madonna's	2.710
madras	3.380
madre	2.880
madrid	4.300
madrid's	2.790
madrigal	2.470
mads	2.840
